Publisher,Country,contentTitle,contentGenre,contentCategory_relleno,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
PML Digital,Chile,die erste stunde,Documentary,[IAB1-5],Movies,externa,coincide,,tt26691912,movie,Documentary,A,coincide,,922240,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
METAX SOFTWARE PTE. LTD. (Exchange),Colombia,haus of horror,Horror,"[IAB1, IAB1-4, IAB1-5]",Arts & Entertainment | Humor | Movies,externa,contradice,forma:pelicula!=tv,tt13840526,tvMiniSeries,"Comedy,Horror",A,coincide,forma,918720,[646],Television > Comedy TV,[IAB1-7],2,3,externa,imdb
TCL ADS - Springserve,Mexico,those greedy bastards,Drama,[IAB1-5],Movies,externa,coincide,,tt13254524,movie,Drama,A,coincide,,886080,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,the%20buddy%20cop,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt20412912,movie,Comedy,A,sin_genero_declarado,,843200,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
"Coocaa, a SKYWORTH company",Mexico,murders by masses,Not Applicable,[IAB1],Arts & Entertainment,externa,compatible,generico,tt15207388,tvSeries,Drama,A,sin_genero_declarado,,824960,[647],Television > Drama TV,[IAB1-7],1,3,externa,imdb
OpenGlass CTV - Direct,Mexico,Not Applicable,Drama,[647],Television > Drama TV,interna,coincide,,,,,,no_comparable,,818880,,,,3,3,interna,declarado
Vidaa,Mexico,las estrellas,Romance,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,817120,[326],Movies > Romance Movies,[IAB1],1,2,interna,
iion Pty Ltd,Colombia,para verte mejor,Drama,[IAB1-7],Television,externa,coincide,,tt7180378,tvSeries,"Drama,Romance,Thriller",A,coincide,,809280,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],2,3,externa,imdb
OTTera.tv,Chile,jagaban,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,808320,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
TCL ADs (APAC),Mexico,alma,Anime,[IAB1-5],Movies,externa,compatible,generico,tt1490530,short,"Animation,Fantasy,Horror",B,coincide,,805280,"[329, 335, 336, 331]",Movies > Animation Movies | Movies > Fantasy Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,declarado
iion Pty Ltd,Colombia,molly and lawless john,Western,[IAB1-5],Movies,externa,coincide,,tt0068962,movie,"Drama,Western",A,coincide,,798240,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Chile,blood orange,Drama,[IAB1],Arts & Entertainment,externa,compatible,generico,tt1710953,movie,"Drama,Thriller",B,coincide,,797760,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
TCL ADs (APAC),Mexico,the%20curse%20of%20audrey%20earnshaw,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt7157146,movie,"Drama,Horror,Mystery",A,sin_genero_declarado,,797280,"[333, 336, 331]",Movies > Drama Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Peru,displaced,Family,[IAB1-7],Television,externa,compatible,generico,tt14717664,short,"Drama,Short",B,no_coincide,,788160,"[647, 648]",Television > Drama TV | Television > Factual TV,[IAB1-7],2,3,externa,declarado
OTTera.tv,Ecuador,grjngo - películas del oeste,Western,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,783360,,,,1,1,interna,
TCL ADS - Springserve,Chile,advice i'd give to my younger self - kris hallenga,Talk Show,[IAB1-7],Television,interna,coincide,,,,,,no_comparable,,782720,,,,2,2,interna,declarado
TCL ADS - Springserve,Mexico,the story of bookworm gogo season 1,Anime,[IAB1],Arts & Entertainment,interna,compatible,generico,tt32752622,tvSeries,Animation,C,no_comparable,,780960,[641],Television > Animation TV,[IAB1-7],1,3,interna,titulo
Select Plus PTE LTD (CTV),Mexico,euronews español,News,[IAB12],News,interna,coincide,,,,,,no_comparable,,777920,,,,1,1,interna,
iion Pty Ltd,Colombia,juug gone wrong,Action,[IAB1-5],Movies,externa,coincide,,tt9063470,movie,Drama,A,no_coincide,,776000,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
METAX SOFTWARE PTE. LTD. (Exchange),Bolivia,best mountains views,Outdoors,[IAB17],Sports,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,vertical,772320,,,,1,1,ninguna,
OTTera.tv,Dominican Republic,torpedo: u-235,Action,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt8829128,movie,"Action,Adventure,History",A,coincide,,751840,"[325, 332, 333]",Movies > Action and Adventure Movies | Movies > Documentary Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
iion Pty Ltd,Colombia,in laws,Drama,[IAB1-5],Movies,externa,compatible,generico,tt14470154,video,"Adult,Drama,Romance",B,coincide,,746880,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,declarado
TCL ADS - Springserve,Chile,compost,Thriller,[IAB1-5],Movies,externa,compatible,generico,tt7588986,short,"Short,Thriller",B,coincide,,746240,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,declarado
TCL ADs (APAC),Peru,transference,Sci-Fi,[IAB1-5],Movies,externa,coincide,,tt7159566,movie,"Action,Mystery,Sci-Fi",B,coincide,,740160,"[325, 331, 327]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies | Movies > Science Fiction Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Colombia,the blue bird,Adventure,[IAB1-5],Movies,externa,coincide,,tt0032264,movie,"Adventure,Family,Fantasy",B,coincide,,740000,"[325, 334, 335]",Movies > Action and Adventure Movies | Movies > Family and Children Movies | Movies > Fantasy Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Chile,the seed,Drama,[IAB1-5],Movies,externa,coincide,,tt13892494,movie,"Drama,Thriller",B,coincide,,736160,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Colombia,random encounters,Comedy,[IAB1-5],Movies,externa,coincide,,tt1586525,movie,"Comedy,Romance",B,coincide,,729920,"[330, 326]",Movies > Comedy Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,Not Applicable,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,716000,[336],Movies > Horror Movies,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Mexico,arthur%20rambo,Drama,[IAB1-5],Movies,externa,coincide,,tt10951972,movie,Drama,B,coincide,,676160,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Argentina,herschell gordon lewis' bloodmania_trailer,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,674880,[336],Movies > Horror Movies,[IAB1],1,2,interna,
iion Pty Ltd,Mexico,displaced%20,Not Applicable,[IAB1-5],Movies,externa,compatible,generico,tt14717664,short,"Drama,Short",B,sin_genero_declarado,forma,664000,"[333, 332]",Movies > Drama Movies | Movies > Documentary Movies,[IAB1-5],2,3,externa,declarado
OTTera.tv,Peru,jada,Drama,[IAB1],Arts & Entertainment,externa,compatible,generico,tt9769714,movie,"Drama,Sport",B,coincide,,656320,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
OTTera.tv,Mexico,lovemakers%3a%20trailer,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt2015478,movie,"Comedy,Romance",A,sin_genero_declarado,,654560,"[330, 326]",Movies > Comedy Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Colombia,5 souls_trailer,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,649120,[336],Movies > Horror Movies,[IAB1],1,2,interna,
iion Pty Ltd,Argentina,amityville: dollhouse,Horror,[IAB1-5],Movies,externa,compatible,generico,tt0115535,video,Horror,A,coincide,,646720,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,declarado
OTTera.tv,Colombia,playing cards,Horror,[IAB1],Arts & Entertainment,externa,compatible,generico,tt6669424,movie,Horror,B,coincide,,644480,[336],Movies > Horror Movies,[IAB1-5],1,3,externa,imdb
TCL ADs (APAC),Peru,bella's story_trailer,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,630560,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Televisa Univision via OB,Mexico,Not Applicable,Comedy,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,630000,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
