Publisher,Country,contentTitle,Total Requests,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,ext_wikidata_extra,contentSeries,ser_es,ser_evidencia,serie_propuesta,temporada,episodio
iion Pty Ltd,Argentina,chicken stew season 7,109120,tt3356808,tvSeries,"Action,Animation,Comedy",A,,Not Available,serie,titulo,chicken stew,7,
OTTera.tv,Argentina,caronte,108960,tt9204142,tvSeries,"Action,Adventure,Crime",B,,Not Available,serie,imdb,caronte,,
TCL ADS - Springserve,Mexico,dog whisperer,108960,tt0423642,tvSeries,"Family,Reality-TV",A,,Not Available,serie,imdb,dog whisperer,,
OTTera.tv,Costa Rica,just us,107520,tt0305713,tvSeries,Family,B,,Not Available,serie,imdb,just us,,
iion Pty Ltd,Mexico,chicken stew season 1,106400,tt3356808,tvSeries,"Action,Animation,Comedy",A,,VOD,serie,titulo,chicken stew,1,
Select Plus PTE LTD (CTV),Chile,search party   season 3 official trailer   hbo max,101920,tt5460226,tvSeries,"Comedy,Crime,Drama",B,,Not Available,serie,titulo,search party,3,
Televisa Univision via SpringServe,Mexico,cosita linda,101600,tt3452952,tvSeries,"Drama,Romance",B,telenovela,Not Available,serie,imdb,cosita linda,,
iion Pty Ltd,Argentina,naruto temporada 8,101520,tt0409591,tvSeries,"Action,Adventure,Animation",B,,Not Available,serie,titulo,naruto,8,
iion Pty Ltd,Mexico,htdt season 1,100320,tt10375732,tvSeries,,C,,Not Available,serie,titulo,htdt,1,
iion Pty Ltd,Argentina,something scary season 1,99040,tt8192306,tvSeries,"Animation,Horror,Short",B,,Not Available,serie,titulo,something scary,1,
OTTera.tv,Argentina,sacrificio de mujer,98880,tt1918183,tvSeries,"Drama,Romance",B,telenovela,Not Available,serie,imdb,sacrificio de mujer,,
TCL ADs (APAC),Argentina,haus of horror,98880,tt13840526,tvMiniSeries,"Comedy,Horror",A,,Not Available,serie,imdb,haus of horror,,
PML Digital,Argentina,search party   season 3 official trailer   hbo max,98560,tt5460226,tvSeries,"Comedy,Crime,Drama",B,,Not Available,serie,titulo,search party,3,
TCL ADs (APAC),Mexico,melody,97920,tt25437934,tvSeries,"Comedy,Drama,Musical",B,,Not Available,serie,imdb,melody,,
TCL ADS - Springserve,Honduras,the sandman: season 2 - official date announcement teaser trailer,97760,tt1751634,tvSeries,"Drama,Fantasy,Horror",D,,Not Available,serie,titulo,the sandman,2,
iion Pty Ltd,Peru,guilt,97280,tt9644058,tvSeries,"Comedy,Crime,Drama",B,,Not Available,serie,imdb,guilt,,
Select Plus PTE LTD (CTV),Argentina,continuum,96000,tt1954347,tvSeries,"Action,Sci-Fi,Thriller",B,drama,Not Available,serie,imdb,continuum,,
Select Plus PTE LTD (CTV),Mexico,howzzattt- cricket miracles season 1,95680,,,,,,Not Available,serie,titulo,howzzattt- cricket miracles,1,
OTTera.tv,Costa Rica,cain (part 1),95520,tt2364258,tvSeries,"Crime,Drama,Mystery",B,,Not Available,serie,imdb,cain,,
iion Pty Ltd,Mexico,animacars season 1,95360,tt10051414,tvSeries,Animation,C,,Not Available,serie,titulo,animacars,1,
AWG Media,Guatemala,como dice el dicho,94560,tt1831897,tvSeries,"Comedy,Drama",A,telenovela,Not Available,serie,imdb,como dice el dicho,,
iion Pty Ltd,Argentina,día cero,93520,tt23872886,tvMiniSeries,"Drama,Thriller",B,,Not Available,serie,imdb,día cero,,
Televisa Univision via SpringServe,Mexico,muchachitas como tu,93120,tt1018843,tvSeries,"Drama,Musical",A,telenovela,Not Available,serie,imdb,muchachitas como tu,,
OTTera.tv,Panama,breathe,92320,tt6466208,tvSeries,"Crime,Drama,Thriller",B,,Not Available,serie,imdb,breathe,,
iion Pty Ltd,Argentina,mr. magoo (temporada 1),91680,tt0119718,movie,"Adventure,Comedy,Family",B,,Not Available,serie,titulo,mr. magoo,1,
Sparteo CTV (Publica),Mexico,rider,91520,tt4215810,movie,Thriller,D,,Not Available,serie,intra_titulo,rider,,
TCL ADs (APAC),Mexico,guinness world records,91520,tt1293944,tvSeries,"Family,Game-Show,Reality-TV",B,,Not Available,serie,imdb,guinness world records,,
iion Pty Ltd,Argentina,la fiebre del jade: temporada 7,90880,,,,,,Not Available,serie,titulo,la fiebre del jade,7,
OTTera.tv,Peru,breathe,90880,tt6466208,tvSeries,"Crime,Drama,Thriller",B,,Not Available,serie,imdb,breathe,,
METAX SOFTWARE PTE. LTD. (Exchange),Peru,chicken stew season 6,90720,tt3356808,tvSeries,"Action,Animation,Comedy",A,,Not Available,serie,titulo,chicken stew,6,
TCL ADS - Springserve,Mexico,e1. papua new guinea,88160,,,,,,Not Available,serie,titulo,papua new guinea,,1
OTTera.tv,Ecuador,out on a limb,87360,tt0093688,tvMiniSeries,"Biography,Drama,Romance",B,,Not Available,serie,imdb,out on a limb,,
iion Pty Ltd,Colombia,melody,86720,tt25437934,tvSeries,"Comedy,Drama,Musical",B,,Not Available,serie,imdb,melody,,
OTTera.tv,Argentina,babybus canciones infantiles - temporada 5,86640,,,,,,Not Available,serie,titulo,babybus canciones infantiles,5,
Select Plus PTE LTD (CTV),Ecuador,continuum,86560,tt1954347,tvSeries,"Action,Sci-Fi,Thriller",B,drama,Not Available,serie,imdb,continuum,,
OTTera.tv,Mexico,trace urban,86400,tt5913526,tvSeries,Music,A,,Not Available,serie,imdb,trace urban,,
iion Pty Ltd,Argentina,el caso de mi vida: temporada 4,86320,,,,,,Not Available,serie,titulo,el caso de mi vida,4,
iion Pty Ltd,Colombia,cain (part 2),86240,tt2364258,tvSeries,"Crime,Drama,Mystery",B,,Not Available,serie,imdb,cain,,
NubaTV - SpringServe,Chile,haus of horror,85920,tt13840526,tvMiniSeries,"Comedy,Horror",A,,Not Available,serie,imdb,haus of horror,,
iion Pty Ltd,Peru,breathe,85200,tt6466208,tvSeries,"Crime,Drama,Thriller",B,,Not Available,serie,imdb,breathe,,
Televisa Univision via SpringServe,Peru,por amar sin ley,84960,tt7907384,tvSeries,Drama,A,telenovela,Not Available,serie,imdb,por amar sin ley,,
TCL ADS - Springserve,Dominican Republic,rose garden,84960,tt0076172,movie,"Drama,Fantasy",D,,Not Available,serie,intra_titulo,Rose Garden,,
TCL ADS - Springserve,Panama,st. urbain's horseman,84720,tt0830165,tvMiniSeries,Drama,A,,Not Available,serie,imdb,st. urbain's horseman,,
TCL ADs (APAC),Dominican Republic,caronte,84480,tt9204142,tvSeries,"Action,Adventure,Crime",B,,Not Available,serie,imdb,caronte,,
Equativ (Formerly SMART AdServer) - oRTB CTV,Peru,atrevete a sonar,83840,tt1364356,tvSeries,"Drama,Romance",B,telenovela,Not Available,serie,imdb,atrevete a sonar,,
TCL ADS - Springserve,Argentina,the baddest bad boy,83520,tt13840630,tvMiniSeries,Comedy,A,,Not Available,serie,imdb,the baddest bad boy,,
iion Pty Ltd,Colombia,notorious,83360,tt5519574,tvSeries,"Drama,Thriller",B,,Not Available,serie,imdb,notorious,,
TCL ADs (APAC),Dominican Republic,como dice el dicho,83200,tt1831897,tvSeries,"Comedy,Drama",A,telenovela,Not Available,serie,imdb,como dice el dicho,,
OTTera.tv,Argentina,chicken%20stew%20season%201,82880,tt3356808,tvSeries,"Action,Animation,Comedy",A,,Not Available,serie,imdb,chicken%20stew%20season%201,,
OTTera.tv,Colombia,homicide hunter,81760,tt1934673,tvSeries,"Crime,Documentary",A,,Not Available,serie,imdb,homicide hunter,,
iion Pty Ltd,Chile,e1. a 'wild' mission,80800,,,,,,Not Available,serie,titulo,a 'wild' mission,,1
OTTera.tv,Uruguay,tiny trucks season 1,80800,tt7821952,tvSeries,"Animation,Family",A,,Not Available,serie,titulo,tiny trucks,1,
TCL ADS - Springserve,Chile,guilt,80640,tt9644058,tvSeries,"Comedy,Crime,Drama",B,,VOD,serie,imdb,guilt,,
iion Pty Ltd,Mexico,nasser,80160,tt3110402,tvSeries,History,B,,Not Available,serie,imdb,nasser,,
Select Plus PTE LTD (CTV),Costa Rica,continuum,79840,tt1954347,tvSeries,"Action,Sci-Fi,Thriller",B,drama,Not Available,serie,imdb,continuum,,
OTTera.tv,Colombia,travel,79840,tt3996396,movie,"Biography,Drama,History",D,,Not Available,serie,intra_titulo,National Sewing Circle,,
iion Pty Ltd,Peru,amor secreto,78720,tt3215892,tvSeries,"Drama,Romance",B,,Not Available,serie,imdb,amor secreto,,
Televisa Univision via SpringServe,Ecuador,pasion y poder,78480,tt5060922,tvSeries,Drama,B,telenovela,Not Available,serie,imdb,pasion y poder,,
OTTera.tv,Mexico,chicken stew season 7,78080,tt3356808,tvSeries,"Action,Animation,Comedy",A,,Not Available,serie,titulo,chicken stew,7,
METAX SOFTWARE PTE. LTD. (Exchange),Chile,esclava,77920,tt31511707,tvSeries,"Drama,Romance",B,,Not Available,serie,imdb,esclava,,
OTTera.tv,Costa Rica,bugsted season 1,77120,tt3228062,tvMiniSeries,Comedy,A,,Not Available,serie,titulo,bugsted,1,
OTTera.tv,Colombia,something scary season 1,77120,tt8192306,tvSeries,"Animation,Horror,Short",B,,Not Available,serie,titulo,something scary,1,
Vidaa,Guatemala,la fea mas bella,76960,tt0497152,tvSeries,"Comedy,Drama,Romance",A,telenovela,Not Available,serie,imdb,la fea mas bella,,
iion Pty Ltd,Peru,the latin kitchen,76320,tt6415194,tvSeries,Reality-TV,A,,Not Available,serie,imdb,the latin kitchen,,
iion Pty Ltd,Argentina,gatchaman crowds,76080,tt2959370,tvSeries,"Action,Adventure,Animation",A,,Not Available,serie,imdb,gatchaman crowds,,
iion Pty Ltd,Colombia,eddie is a yeti season 1,75680,tt5814746,tvMiniSeries,Animation,A,,Not Available,serie,titulo,eddie is a yeti,1,
TCL ADS - Springserve,Chile,lucky fred season 1,75680,tt2164295,tvSeries,"Action,Adventure,Animation",C,,Not Available,serie,titulo,lucky fred,1,
"VGI CTV, Inc APAC",Mexico,jajaja,74720,tt1452626,movie,"Comedy,Drama,Romance",A,,Not Available,serie,intra_titulo,JAJAJA,,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,la ronca de oro,74560,tt3568892,tvSeries,"Biography,Drama,Romance",A,telenovela,Not Available,serie,imdb,la ronca de oro,,
Televisa Univision via SpringServe,Mexico,sin miedo a la verdad,74000,tt9004294,tvSeries,Drama,A,,Not Available,serie,imdb,sin miedo a la verdad,,
iion Pty Ltd,Mexico,the academy,73920,tt14703042,tvMiniSeries,"Documentary,Sport",B,,Not Available,serie,imdb,the academy,,
TCL ADS - Springserve,Argentina,e2. sandy mountains of brazil,73920,,,,,,Not Available,serie,titulo,sandy mountains of brazil,,2
Televisa Univision via SpringServe,Argentina,las hijas de la senora garcia,73600,tt32872848,tvSeries,Drama,A,telenovela,Not Available,serie,imdb,las hijas de la senora garcia,,
OTTera.tv,Peru,rekka no honoo,73200,tt2160200,tvSeries,"Action,Adventure,Animation",A,,Not Available,serie,imdb,rekka no honoo,,
NubaTV - SpringServe,Mexico,the adventures of danny & the dingo,72960,tt1302810,tvSeries,Sport,A,,Not Available,serie,imdb,the adventures of danny & the dingo,,
Televisa Univision via SpringServe,Guatemala,complices al rescate,72720,tt0300748,tvSeries,"Comedy,Drama,Family",A,telenovela,Not Available,serie,imdb,complices al rescate,,
OTTera.tv,Peru,babybus canciones infantiles - temporada 6,72480,,,,,,Not Available,serie,titulo,babybus canciones infantiles,6,
Select Plus PTE LTD (CTV),Peru,eddie is a yeti season 1,71680,tt5814746,tvMiniSeries,Animation,A,,Not Available,serie,titulo,eddie is a yeti,1,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,something scary season 4,71680,tt8192306,tvSeries,"Animation,Horror,Short",B,,Not Available,serie,titulo,something scary,4,
OTTera.tv,Mexico,kenpuu denki berserk,71360,tt0318871,tvSeries,"Action,Adventure,Animation",A,fantasia,Not Available,serie,imdb,kenpuu denki berserk,,
TCL ADS - Springserve,Argentina,real stories with christ - season three,71200,,,,,,Not Available,serie,titulo,real stories with christ,,
OTTera.tv,Colombia,scarred,70880,tt2983900,tvSeries,"Crime,Drama,Thriller",B,,Not Available,serie,imdb,scarred,,
NubaTV - SpringServe,Mexico,breathe,69920,tt6466208,tvSeries,"Crime,Drama,Thriller",B,,Not Available,serie,imdb,breathe,,
NubaTV - SpringServe,Mexico,cain (part 3),69600,tt2364258,tvSeries,"Crime,Drama,Mystery",B,,Not Available,serie,imdb,cain,,
iion Pty Ltd,Argentina,eggroy season 1,69440,,,,,,Not Available,serie,titulo,eggroy,1,
iion Pty Ltd,Chile,rose garden,69440,tt0076172,movie,"Drama,Fantasy",D,,Not Available,serie,intra_titulo,Rose Garden,,
TCL ADS - Springserve,Costa Rica,plant center,69440,,,,,,Not Available,serie,intra_titulo,Plant Center,,
OTTera.tv,Mexico,stingray%20naturescape,68960,,,,,,Not Available,serie,intra_titulo,WDBJ News,,
Vidaa,Dominican Republic,triunfo del amor,68880,tt1743281,tvSeries,"Drama,Romance,Thriller",A,telenovela,Not Available,serie,imdb,triunfo del amor,,
TCL ADS - Springserve,Mexico,smighties season 1,68640,tt10310656,tvSeries,"Animation,Family",A,,Not Available,serie,titulo,smighties,1,
TCL ADS - Springserve,Costa Rica,howzzattt- cricket miracles season 1,68160,,,,,,Not Available,serie,titulo,howzzattt- cricket miracles,1,
TCL ADS - Springserve,Chile,chicken stew season 1,68000,tt3356808,tvSeries,"Action,Animation,Comedy",A,,Not Available,serie,titulo,chicken stew,1,
Vidaa,Panama,nina amada mia,67840,tt0368528,tvSeries,"Drama,Romance",A,telenovela,Not Available,serie,imdb,nina amada mia,,
OTTera.tv,Argentina,cain (part 1),67680,tt2364258,tvSeries,"Crime,Drama,Mystery",B,,Not Available,serie,imdb,cain,,
iion Pty Ltd,Colombia,chronic horror,67520,tt13415674,tvMiniSeries,"Comedy,Horror",A,,Not Available,serie,imdb,chronic horror,,
Televisa Univision via SpringServe,Mexico,al diablo con los guapos,67440,tt1132292,tvSeries,"Drama,Romance",A,telenovela,Not Available,serie,imdb,al diablo con los guapos,,
METAX SOFTWARE PTE. LTD. (Exchange),Colombia,andor: season 2 - official stealing the tie fighter clip,67280,tt9253284,tvSeries,"Adventure,Drama,Fantasy",D,,Not Available,serie,titulo,andor,2,
OTTera.tv,Costa Rica,lucky fred season 1,66960,tt2164295,tvSeries,"Action,Adventure,Animation",C,,Not Available,serie,titulo,lucky fred,1,
iion Pty Ltd,Mexico,tiny town season 2,66880,tt13967790,tvSeries,"Adventure,Animation,Comedy",B,,Not Available,serie,titulo,tiny town,2,
iion Pty Ltd,Mexico,freefonix season 1,66720,tt0943642,tvSeries,"Animation,Family,Music",A,,Not Available,serie,titulo,freefonix,1,
METAX SOFTWARE PTE. LTD. (Exchange),Mexico,triunfo del amor,66240,tt1743281,tvSeries,"Drama,Romance,Thriller",A,telenovela,Not Available,serie,imdb,triunfo del amor,,
OTTera.tv,Peru,tiny town season 2,66080,tt13967790,tvSeries,"Adventure,Animation,Comedy",B,,Not Available,serie,titulo,tiny town,2,
iion Pty Ltd,Peru,chicken stew season 2,65920,tt3356808,tvSeries,"Action,Animation,Comedy",A,,Not Available,serie,titulo,chicken stew,2,
OTTera.tv,Chile,domi kids (english) season 1,65760,,,,,,Not Available,serie,titulo,domi kids (english),1,
OTTera.tv,Mexico,tiny trucks season 1,65440,tt7821952,tvSeries,"Animation,Family",A,,Not Available,serie,titulo,tiny trucks,1,
OTTera.tv,Argentina,los nuevos detectives temporada 5,64960,,,,,,Not Available,serie,titulo,los nuevos detectives,5,
OTTera.tv,Colombia,digital lizards of doom: lava or licorice season 1,64160,,,,,,Not Available,serie,titulo,digital lizards of doom: lava or licorice,1,
METAX SOFTWARE PTE. LTD. (Exchange),Mexico,un gancho al corazon,63600,tt1285297,tvSeries,"Comedy,Drama,Romance",A,telenovela,Not Available,serie,imdb,un gancho al corazon,,
iion Pty Ltd,Colombia,naruto shippuden temporada 3,63600,tt0988824,tvSeries,"Action,Adventure,Animation",A,,Not Available,serie,titulo,naruto shippuden,3,
EXTE - Rich Audience (oRTB),Mexico,lo que la vida me robó capítulo 4,63520,tt3223004,tvSeries,"Drama,Romance",A,telenovela,Not Available,serie,titulo,lo que la vida me robó,,4
OTTera.tv,Chile,totopang season 1,63360,tt43730173,tvSeries,Animation,A,,Not Available,serie,titulo,totopang,1,
TCL ADs (APAC),Ecuador,rose garden,63360,tt0076172,movie,"Drama,Fantasy",D,,Not Available,serie,intra_titulo,Rose Garden,,
iion Pty Ltd,Chile,chicken stew season 6,63200,tt3356808,tvSeries,"Action,Animation,Comedy",A,,Not Available,serie,titulo,chicken stew,6,
iion Pty Ltd,Mexico,naruto temporada 1,62880,tt0409591,tvSeries,"Action,Adventure,Animation",B,,Not Available,serie,titulo,naruto,1,
Televisa Univision via SpringServe,Mexico,trapos intimos,62400,tt0348238,tvSeries,"Drama,Romance",A,telenovela,Not Available,serie,imdb,trapos intimos,,
Vidaa,Mexico,el bronx,62320,tt8866730,tvSeries,"Action,Crime,Drama",A,,Not Available,serie,imdb,el bronx,,
iion Pty Ltd,Mexico,the terror routes,62240,tt2024924,tvSeries,Documentary,A,,Not Available,serie,imdb,the terror routes,,
OTTera.tv,Peru,cook like a chef,62160,tt3592096,tvSeries,Reality-TV,A,,Not Available,serie,imdb,cook like a chef,,
iion Pty Ltd,Peru,bbc news,62080,tt0240256,tvSeries,News,B,,Not Available,serie,imdb,bbc news,,
TCL ADs (APAC),Argentina,super truck season 1,61920,,,,,,Not Available,serie,titulo,super truck,1,
OTTera.tv,Mexico,e3. next stop mars,61760,,,,,,Not Available,serie,titulo,next stop mars,,3
"Seedtag Advertising, S.L. (ORTB)",Mexico,nfl,61440,tt38908320,tvSeries,Sport,A,,Not Available,serie,imdb,nfl,,
iion Pty Ltd,Mexico,e2. the inner worlds,61440,,,,,,Not Available,serie,titulo,the inner worlds,,2
Kivi via Springserve,Mexico,sangre fría,60960,tt0411023,tvMiniSeries,"Horror,Mystery,Thriller",B,,Not Available,serie,imdb,sangre fría,,
Select Plus PTE LTD (CTV),Venezuela,just us,60960,tt0305713,tvSeries,Family,B,,Not Available,serie,imdb,just us,,
iion Pty Ltd,Argentina,los nuevos detectives temporada 3,60960,,,,,,Not Available,serie,titulo,los nuevos detectives,3,
PML Digital,Chile,shark academy nursery rhymes season 1,60960,,,,,,Not Available,serie,titulo,shark academy nursery rhymes,1,
OTTera.tv,Argentina,france 24,60960,tt7712780,tvSeries,News,A,,Not Available,serie,imdb,france 24,,
METAX SOFTWARE PTE. LTD. (Exchange),Mexico,aventuras en el tiempo,60720,tt0275119,tvSeries,"Adventure,Drama,Family",B,"comedia,telenovela",Not Available,serie,imdb,aventuras en el tiempo,,
TCL ADs (APAC),Ecuador,jerico,60640,tt0805663,tvSeries,"Action,Drama,Mystery",B,,Not Available,serie,imdb,jerico,,
OTTera.tv,Dominican Republic,doom patrol   season 2 official trailer   hbo max,60480,tt8416494,tvSeries,"Action,Adventure,Comedy",B,"drama,fantasia,sci-fi",Not Available,serie,titulo,doom patrol,2,
TCL ADs (APAC),Mexico,notorious: trailer,59840,tt5519574,tvSeries,"Drama,Thriller",B,,Not Available,serie,imdb,notorious,,
Vidaa,Venezuela,por amar sin ley,59600,tt7907384,tvSeries,Drama,A,telenovela,Not Available,serie,imdb,por amar sin ley,,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,la doble vida de estela carrillo,59280,tt6420556,tvSeries,Drama,A,telenovela,Not Available,serie,imdb,la doble vida de estela carrillo,,
"VGI CTV, Inc APAC",Mexico,los chicos son mejores que las flores,59040,tt1370334,tvSeries,"Comedy,Drama,Romance",A,,Not Available,serie,imdb,los chicos son mejores que las flores,,
OTTera.tv,Dominican Republic,forest frenzy of boonie bears season 3,58880,,,,,,Not Available,serie,titulo,forest frenzy of boonie bears,3,
TCL ADS - Springserve,Chile,gunnie season,58240,,,,,,Not Available,serie,titulo,gunnie season,,
Televisa Univision via SpringServe,Guatemala,lo imperdonable,58080,tt4561466,tvSeries,Drama,B,telenovela,Not Available,serie,imdb,lo imperdonable,,
METAX SOFTWARE PTE. LTD. (Exchange),Colombia,the 808,58080,tt1090816,tvSeries,Reality-TV,A,,Not Available,serie,imdb,the 808,,
iion Pty Ltd,Argentina,the vietnam war: s1. the vietnam war,57760,tt1877514,tvMiniSeries,"Documentary,History,War",B,,Not Available,serie,imdb,the vietnam war,1,
TCL ADS - Springserve,Mexico,trace%20urban,57760,tt5913526,tvSeries,Music,A,,Not Available,serie,imdb,trace%20urban,,
TCL ADs (APAC),Mexico,chicken stew season 5,57600,tt3356808,tvSeries,"Action,Animation,Comedy",A,,Not Available,serie,titulo,chicken stew,5,
OTTera.tv,Chile,future chicken - podcast season 1,57280,,,,,,Not Available,serie,titulo,future chicken - podcast,1,
iion Pty Ltd,Peru,e1. a 'wild' mission,57120,,,,,,Not Available,serie,titulo,a 'wild' mission,,1
TCL ADS - Springserve,Argentina,chicken stew season 4,57120,tt3356808,tvSeries,"Action,Animation,Comedy",A,,Not Available,serie,titulo,chicken stew,4,
OTTera.tv,Chile,chicken%20stew%20season%207,56960,tt3356808,tvSeries,"Action,Animation,Comedy",A,,Not Available,serie,imdb,chicken%20stew%20season%207,,
"VGI CTV, Inc APAC",Mexico,abrazame muy fuerte,56640,tt0233092,tvSeries,"Drama,Romance",A,telenovela,Not Available,serie,imdb,abrazame muy fuerte,,
TCL ADs (APAC),Mexico,caronte,56320,tt9204142,tvSeries,"Action,Adventure,Crime",B,,Not Available,serie,imdb,caronte,,
"VGI CTV, Inc APAC",Mexico,corazon apasionado,55920,tt2110634,tvSeries,"Drama,Romance",A,telenovela,Not Available,serie,imdb,corazon apasionado,,
Fremantle US,Puerto Rico,body language,55840,tt0135081,tvSeries,Game-Show,B,,Not Available,serie,imdb,body language,,
METAX SOFTWARE PTE. LTD. (Exchange),Mexico,una familia con suerte,55680,tt1853455,tvSeries,"Comedy,Drama,Family",A,telenovela,Not Available,serie,imdb,una familia con suerte,,
TCL ADs (APAC),Guatemala,haus of horror,55680,tt13840526,tvMiniSeries,"Comedy,Horror",A,,Not Available,serie,imdb,haus of horror,,
TCL ADS - Springserve,Chile,super car (english) season 1,55680,,,,,,Not Available,serie,titulo,super car (english),1,
OTTera.tv,Peru,c4 en alerta,55360,,,,,,Not Available,serie,intra_titulo,C4 en Alerta,,
iion Pty Ltd,Mexico,stingray%20naturescape,55200,,,,,,Not Available,serie,intra_titulo,WDBJ News,,
TCL ADS - Springserve,Argentina,un caso para dos s01,55200,tt0081860,tvSeries,"Crime,Thriller",B,,Not Available,serie,imdb,un caso para dos,1,
iion Pty Ltd,Peru,haus of horror,55200,tt13840526,tvMiniSeries,"Comedy,Horror",A,,Not Available,serie,imdb,haus of horror,,
PML Digital,Colombia,bubba's world,54560,tt1572209,tvSeries,Reality-TV,B,,Not Available,serie,imdb,bubba's world,,
EXTE - Rich Audience (oRTB),Mexico,true beauty capítulo 2,54560,tt13274038,tvSeries,"Comedy,Drama,Romance",B,,Not Available,serie,titulo,true beauty,,2
iion Pty Ltd,Colombia,scarred,54480,tt2983900,tvSeries,"Crime,Drama,Thriller",B,,Not Available,serie,imdb,scarred,,
iion Pty Ltd,Mexico,e3.%20republic%20of%20vanuatu,54400,,,,,,Not Available,serie,titulo,%20republic%20of%20vanuatu,,3
TCL ADS - Springserve,Argentina,the terror routes: s1. the terror routes,54400,tt2024924,tvSeries,Documentary,A,,Not Available,serie,imdb,the terror routes,1,
iion Pty Ltd,Argentina,un caso para dos s01,53920,tt0081860,tvSeries,"Crime,Thriller",B,,Not Available,serie,imdb,un caso para dos,1,
OTTera.tv,Mexico,amores de historia,53760,tt5115398,tvMiniSeries,Romance,A,drama,Not Available,serie,imdb,amores de historia,,
Vidaa,Mexico,sos me estoy enamorando,53760,tt15218930,tvSeries,Drama,A,telenovela,Not Available,serie,imdb,sos me estoy enamorando,,
"VGI CTV, Inc APAC",Mexico,un gancho al corazon,53600,tt1285297,tvSeries,"Comedy,Drama,Romance",A,telenovela,Not Available,serie,imdb,un gancho al corazon,,
Televisa Univision via SpringServe,Ecuador,amor bravio,53520,tt2266983,tvSeries,"Drama,Romance",A,telenovela,Not Available,serie,imdb,amor bravio,,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,la carabina de ambrosio,53280,tt0386165,tvSeries,Comedy,A,,Not Available,serie,imdb,la carabina de ambrosio,,
EXTE - Rich Audience (oRTB),Mexico,cuando los angeles caen programa 79,53200,,,,,,Not Available,serie,intra_titulo,Cuando los Angeles Caen,,
OTTera.tv,Mexico,test my ride,52960,tt2048653,tvSeries,,C,,Not Available,serie,intra_titulo,Test my Ride,,
TCL ADS - Springserve,Argentina,grudge race,52800,tt6291472,tvSeries,Reality-TV,A,,Not Available,serie,imdb,grudge race,,
Select Plus PTE LTD (CTV),Argentina,the rvers,52800,tt9145184,tvSeries,Documentary,A,,Not Available,serie,imdb,the rvers,,
Select Plus PTE LTD (CTV),Costa Rica,locked in hellsend,52640,,,,,,Not Available,serie,intra_titulo,Locked in Hellsend,,
iion Pty Ltd,Chile,htdt season 1,52480,tt10375732,tvSeries,,C,,Not Available,serie,titulo,htdt,1,
iion Pty Ltd,Mexico,el peso del amor,52320,tt5189944,tvSeries,"Comedy,Drama,Romance",A,,Not Available,serie,imdb,el peso del amor,,
iion Pty Ltd,Mexico,animacars season 1,52320,tt10051414,tvSeries,Animation,C,,Not Available,serie,titulo,animacars,1,
TCL ADs (APAC),Dominican Republic,chicken stew season 1,52320,tt3356808,tvSeries,"Action,Animation,Comedy",A,,Not Available,serie,titulo,chicken stew,1,
TCL ADs (APAC),Argentina,inuyasha temporada 6,52080,tt0290223,tvSeries,"Action,Adventure,Animation",A,,Not Available,serie,titulo,inuyasha,6,
iion Pty Ltd,Argentina,find the hidden object: season 5,52080,,,,,,Not Available,serie,titulo,find the hidden object,5,
Vidaa,Panama,por amar sin ley,51920,tt7907384,tvSeries,Drama,A,telenovela,Not Available,serie,imdb,por amar sin ley,,
OTTera.tv,Peru,let's brunch,51840,tt12354278,tvSeries,Reality-TV,A,,Not Available,serie,imdb,let's brunch,,
iion Pty Ltd,Chile,the bear,51760,tt14452776,tvSeries,"Comedy,Drama",B,,Not Available,serie,imdb,the bear,,
TCL ADS - Springserve,Mexico,starhyke,51520,tt1520150,tvSeries,"Comedy,Sci-Fi",A,,Not Available,serie,imdb,starhyke,,
Select Plus PTE LTD (CTV),Colombia,northwest passage: trailer,51360,tt0051299,tvSeries,"Adventure,Drama,Western",B,,Not Available,serie,imdb,northwest passage,,
TCL ADS - Springserve,Argentina,arcana famiglia,51120,tt2250048,tvMiniSeries,"Action,Adventure,Animation",A,,Not Available,serie,imdb,arcana famiglia,,
iion Pty Ltd,Mexico,babybus canciones infantiles - temporada 8,50960,,,,,,Not Available,serie,titulo,babybus canciones infantiles,8,
iion Pty Ltd,Mexico,plum the super witch season 1,50720,tt21980616,video,"Animation,Short",C,,Not Available,serie,titulo,plum the super witch,1,
TCL ADS - Springserve,Argentina,e4. treasures of nicaragua,50720,,,,,,Not Available,serie,titulo,treasures of nicaragua,,4
iion Pty Ltd,Chile,the murky stream,50640,tt31472425,tvSeries,"Action,Drama,History",A,,Not Available,serie,imdb,the murky stream,,
OTTera.tv,Mexico,andor: season 2 - official stealing the tie fighter clip,50560,tt9253284,tvSeries,"Adventure,Drama,Fantasy",D,,Not Available,serie,titulo,andor,2,
Vidaa  APAC Hisense Headquarter,Mexico,el bronx,50240,tt8866730,tvSeries,"Action,Crime,Drama",A,,Not Available,serie,imdb,el bronx,,
Select Plus PTE LTD (CTV),Peru,forest frenzy of boonie bears season 3,50240,,,,,,Not Available,serie,titulo,forest frenzy of boonie bears,3,
